timestamp,heart_rate,rr_intervals,sleep_stage,spo2,activity_level,time_in_bed_min,total_sleep_min
2023-12-27 11:00:00,65.8,"[784.9653405313969, 801.5965279480863, 779.0694407843432, 764.7441773763749, 836.7310450792525]",awake,98.2,17.7,0,0
2023-12-27 11:30:00,76.9,"[711.2176175823231, 869.086509622103, 845.7309762368625, 874.3811870856913, 834.4287002561618]",awake,98.5,20.0,0,0
2023-12-27 12:00:00,70.9,"[811.3218260608978, 795.138468903866, 788.5754904691504, 799.9042848633957, 812.4326093637382]",awake,98.6,6.5,0,0
2023-12-27 12:30:00,78.1,"[839.1546503468356, 871.73221468979, 829.9788969096176, 768.9610712545599, 806.8584992777234]",awake,97.3,33.7,0,0
2023-12-27 13:00:00,69.9,"[783.9842806121106, 779.8700280231965, 820.5030510655877, 854.4116533178307, 723.3317187653138]",awake,97.0,8.6,0,0
2023-12-27 13:30:00,71.5,"[854.3521073987997, 802.0028447709113, 715.189437716418, 782.7773235768204, 788.1955099419863]",awake,97.6,4.5,0,0
2023-12-27 14:00:00,68.6,"[867.0865509579933, 838.0081593201907, 776.8343494137295, 783.6550395362976, 793.1265768342845]",awake,97.7,27.7,0,0
2023-12-27 14:30:00,72.5,"[809.067876681028, 807.6142021208212, 853.3412481987226, 790.0171462076682, 775.6014123320416]",awake,98.3,16.3,0,0
2023-12-27 15:00:00,85.1,"[820.844311618764, 791.4103004987751, 785.5188764401851, 792.1594328413197, 819.8342990511292]",awake,97.2,21.1,0,0
2023-12-27 15:30:00,79.2,"[782.5038293762618, 811.3429088925725, 817.4136388427851, 778.3759833032491, 798.6912612407598]",awake,97.5,41.9,0,0
2023-12-27 16:00:00,88.6,"[863.6945770205109, 786.378391971262, 809.6957465464616, 791.5837627580898, 799.0271839463103]",awake,97.5,37.0,0,0
2023-12-27 16:30:00,77.0,"[847.6170345659738, 754.5366846713772, 817.9054294837605, 808.5733394263597, 755.211618443331]",awake,98.4,16.7,0,0
2023-12-27 17:00:00,83.0,"[781.0108618099591, 776.9706651359127, 782.3377571911865, 801.2308367364125, 758.649212400537]",awake,98.3,25.0,0,0
2023-12-27 17:30:00,70.5,"[838.1364183902988, 716.2537344671417, 769.840028150568, 780.402470193397, 794.0594758018398]",awake,97.7,10.2,0,0
2023-12-27 18:00:00,79.5,"[780.7702404665374, 816.4453327761846, 848.0144804201245, 796.6730227796074, 844.0432091071156]",awake,97.9,16.9,0,0
2023-12-27 18:30:00,70.2,"[835.6281471119073, 815.9140249687422, 822.9803930124474, 799.6565651621434, 846.0665170565009]",awake,97.6,9.4,0,0
2023-12-27 19:00:00,69.4,"[782.6000081669504, 774.1565131154703, 795.7474569785659, 823.4555482486949, 716.9367375699042]",awake,98.9,23.6,0,0
2023-12-27 19:30:00,68.5,"[796.6320832789636, 828.5214728229275, 769.4444570981979, 836.3482574290226, 833.5218128988513]",awake,98.1,0.0,0,0
2023-12-27 20:00:00,91.2,"[736.0204083952798, 830.8274886036118, 748.9872121968925, 778.3166328529817, 774.0955537983832]",awake,97.9,21.9,0,0
2023-12-27 20:30:00,65.4,"[738.5333609090967, 820.8937855177358, 863.5349278756935, 765.3581219456694, 860.7453731399231]",awake,97.5,32.7,0,0
2023-12-27 21:00:00,82.2,"[768.6740473834299, 794.9712554973286, 833.9025158127183, 742.1833124065873, 834.4545774690762]",awake,98.6,30.2,0,0
2023-12-27 21:30:00,62.0,"[757.1183615253843, 766.72234574231, 751.4432677551232, 850.8715079680571, 840.8085463910713]",awake,98.2,24.6,0,0
2023-12-27 22:00:00,57.3,"[1095.4934514219008, 1017.0525091369665, 971.7195447947424, 1008.9116315779883, 996.20641707853]",light,95.8,7.4,480,450
2023-12-27 22:30:00,53.4,"[958.038142525968, 1067.219430197146, 891.5351556262822, 983.4008294347003, 1036.449223394637]",light,95.7,3.1,480,450
2023-12-27 23:00:00,59.6,"[942.2059117522057, 1006.5003294084594, 990.8113602017597, 1056.542583986417, 985.9798386168468]",light,95.2,4.8,480,450
2023-12-27 23:30:00,63.0,"[1058.7291625222872, 918.286787908076, 993.7361547195875, 910.9347798178944, 1089.2290052847657]",light,96.6,5.9,480,450
2023-12-28 00:00:00,61.7,"[995.1701495985874, 955.3379418232537, 983.899278122799, 1041.4250322361463, 1005.6477215161256]",deep,96.7,5.9,480,450
2023-12-28 00:30:00,63.5,"[911.4263749857256, 974.0434883272254, 1020.363258500628, 1036.3011405410552, 962.6697495105816]",deep,95.8,3.4,480,450
2023-12-28 01:00:00,61.0,"[1018.294333071962, 1041.1112210007857, 994.3651735120166, 943.5012729872567, 1008.7856043630109]",deep,95.9,5.2,480,450
2023-12-28 01:30:00,66.2,"[953.8899306837701, 987.9120908473727, 996.3404071443155, 1038.138276244104, 984.1513344182131]",deep,95.7,8.3,480,450
2023-12-28 02:00:00,66.3,"[914.7988422758424, 1095.3139429637413, 1124.6653537227282, 972.9560595842652, 1079.104112124369]",rem,95.2,3.5,480,450
2023-12-28 02:30:00,67.9,"[1092.123654092067, 956.2311283883096, 942.8809055214845, 984.2314544810054, 967.8682345032856]",rem,95.9,5.7,480,450
2023-12-28 03:00:00,63.0,"[990.730898021736, 928.2183057428666, 1001.3890819394827, 1033.8339303259177, 966.3768539652516]",rem,96.4,4.4,480,450
2023-12-28 03:30:00,62.3,"[1049.384761891043, 1031.3002687899402, 1063.6526124195918, 992.8498322207718, 1016.4572533357118]",rem,96.2,6.2,480,450
2023-12-28 04:00:00,55.4,"[933.829716755711, 977.9022531896691, 965.8781148389145, 1053.5484418047772, 1031.4522634094249]",light,96.7,4.7,480,450
2023-12-28 04:30:00,61.7,"[963.826789641027, 1045.4077123178115, 1026.502067968095, 1030.8233035857588, 980.8846449881872]",light,96.0,5.6,480,450
2023-12-28 05:00:00,61.0,"[1060.0848304835802, 1064.8647978071062, 994.739187786381, 1046.5609196931425, 992.8933666587144]",light,96.1,6.8,480,450
2023-12-28 05:30:00,60.6,"[939.004793419862, 975.8533812681081, 984.3620225972704, 1014.3611792938467, 1039.216521511859]",light,96.2,8.5,480,450
2023-12-28 06:00:00,74.0,"[849.3838522782739, 866.7360577127366, 752.9220039246189, 801.8967523709524, 813.4337971238043]",awake,97.2,23.1,0,0
2023-12-28 06:30:00,83.5,"[766.5009079919912, 810.3868992190768, 796.4586671473213, 791.1300527029408, 788.9539749927974]",awake,98.2,34.7,0,0
2023-12-28 07:00:00,141.9,"[441.6294981998457, 411.79460739083333, 408.7233388518083, 389.7885653877417, 483.9020309679692]",awake,97.9,90.5,0,0
2023-12-28 07:30:00,143.7,"[452.6031305798868, 422.2429643050393, 473.6029359282537, 438.99167759235485, 392.2110741833586]",awake,97.4,87.4,0,0
2023-12-28 08:00:00,123.6,"[420.61246136650857, 442.52728102813444, 393.90729517212196, 436.5592589761179, 407.98998464593427]",awake,99.0,75.6,0,0
2023-12-28 08:30:00,150.9,"[451.35984806878724, 472.43234395695134, 420.3886414152299, 429.34223895162023, 373.20217120303863]",awake,98.4,86.1,0,0
2023-12-28 09:00:00,85.1,"[846.4881570966753, 791.3632383426053, 784.3772926720026, 824.253015967698, 821.2597522755558]",awake,97.6,27.8,0,0
2023-12-28 09:30:00,71.7,"[812.5380445511862, 814.4644167221105, 718.2497166462693, 848.4545841990288, 765.3251007103877]",awake,98.5,18.6,0,0
2023-12-28 10:00:00,58.4,"[808.9002401741059, 750.8798496947632, 789.9221434914612, 821.4729912771694, 783.064361061098]",awake,99.0,27.5,0,0
2023-12-28 10:30:00,75.7,"[867.7684540226301, 801.6540275643786, 798.7623008111058, 809.6001455328936, 674.7510272330921]",awake,98.3,13.9,0,0
2023-12-28 11:00:00,78.4,"[812.3796572778714, 827.7171935589122, 793.164135616869, 796.043653727284, 877.2056925702824]",awake,97.6,33.9,0,0
2023-12-28 11:30:00,74.0,"[851.3213537368799, 814.2418798903392, 805.289806151744, 797.5623051222385, 784.8544104163228]",awake,97.8,12.1,0,0
2023-12-28 12:00:00,76.0,"[788.6517142977284, 754.3654326008597, 815.3539987568107, 816.6866542922876, 841.6793296648426]",awake,97.5,14.6,0,0
2023-12-28 12:30:00,75.6,"[811.3154992314913, 791.7481155772539, 782.0643442281636, 791.7478126214808, 789.7318376174107]",awake,97.9,28.9,0,0
2023-12-28 13:00:00,61.8,"[818.2385393206131, 799.781850618026, 825.7304082485089, 788.9959541892737, 817.5216831913765]",awake,97.7,20.8,0,0
2023-12-28 13:30:00,73.3,"[823.807823222706, 826.5654719996336, 776.0904610374889, 775.8272432408789, 876.1933272037372]",awake,98.0,12.7,0,0
2023-12-28 14:00:00,64.0,"[763.7421513502983, 794.5481988395811, 770.1565388313397, 786.0040867740331, 793.6067322139023]",awake,97.4,40.8,0,0
2023-12-28 14:30:00,85.0,"[769.8132639683826, 813.3268715521821, 834.0479722829292, 785.5175104465402, 861.6721371308648]",awake,97.9,29.5,0,0
2023-12-28 15:00:00,69.8,"[792.8866578820238, 817.3688477609761, 802.8761386385368, 713.9910809622002, 770.0701016892813]",awake,97.4,27.6,0,0
2023-12-28 15:30:00,60.2,"[722.0239459185555, 736.588108688598, 812.5530573448922, 829.217900616033, 777.4105481044963]",awake,96.6,8.3,0,0
2023-12-28 16:00:00,70.7,"[736.2067523788728, 741.1495978931468, 778.3738068241755, 803.2008112021388, 712.3453370840468]",awake,97.5,7.5,0,0
2023-12-28 16:30:00,82.1,"[793.8698780571647, 760.3684798257127, 835.8649615223071, 803.8379085926866, 862.7392225775261]",awake,99.0,22.0,0,0
2023-12-28 17:00:00,61.2,"[730.2460046973869, 753.6781968745317, 793.4909144404417, 791.1038120610759, 860.9810916718714]",awake,98.1,26.3,0,0
2023-12-28 17:30:00,80.3,"[833.9137155641102, 757.2878791918322, 817.4086610497917, 792.1287384759703, 822.3133209330207]",awake,96.8,31.0,0,0
2023-12-28 18:00:00,72.9,"[795.3947187487329, 844.3271314510248, 819.6782124387636, 810.6833345450115, 844.23991760777]",awake,98.2,17.0,0,0
2023-12-28 18:30:00,81.1,"[854.7624146742071, 753.6011509963339, 755.0163228020997, 789.9750021323964, 743.5750757448766]",awake,98.2,16.5,0,0
2023-12-28 19:00:00,82.3,"[777.5417967365487, 847.2246337883137, 885.0964603763325, 790.7971963653664, 776.9743017568549]",awake,97.3,20.0,0,0
2023-12-28 19:30:00,76.4,"[787.7707289837331, 899.9201036411171, 799.7942304633622, 800.7219078027266, 780.6839138035522]",awake,98.7,33.5,0,0
2023-12-28 20:00:00,71.5,"[808.4210665887497, 818.98584363341, 795.1741472455178, 730.8218310963448, 760.1325262829462]",awake,98.7,17.2,0,0
2023-12-28 20:30:00,76.6,"[822.0140761923819, 772.9467675217032, 796.005218840718, 756.6892537631769, 785.415017301376]",awake,97.5,18.8,0,0
2023-12-28 21:00:00,86.3,"[826.2482097235105, 789.5537071232602, 798.2026860065577, 729.2253611174501, 764.9702378864938]",awake,99.0,24.2,0,0
2023-12-28 21:30:00,84.8,"[800.3548033965939, 803.9160030830149, 811.7329447029784, 826.5497072670753, 797.6777949622898]",awake,98.3,26.5,0,0
2023-12-28 22:00:00,57.7,"[965.6777785114618, 908.886010568482, 1009.0133670742732, 963.2318253488447, 984.7459165207056]",light,96.3,1.5,480,450
2023-12-28 22:30:00,57.0,"[1007.2542721788056, 952.7280603876092, 1028.9194495615554, 1099.7194096617252, 1080.562690486159]",light,95.7,6.2,480,450
2023-12-28 23:00:00,58.5,"[994.8402117092302, 977.3050692237538, 1062.6790406216899, 1114.2125389060313, 1025.8949454231738]",light,96.0,2.0,480,450
2023-12-28 23:30:00,53.5,"[972.9362248346945, 1044.4894814830193, 901.2762614515761, 947.5487766124288, 981.2698515336322]",light,96.0,4.0,480,450
2023-12-29 00:00:00,66.8,"[991.6604438512377, 1062.1239998313886, 940.3177028458342, 994.6575575121147, 964.9512859854548]",deep,95.8,2.3,480,450
2023-12-29 00:30:00,61.8,"[999.3278435102278, 938.2167453955342, 988.9323529228816, 912.8885634064824, 929.476983891169]",deep,95.2,0.2,480,450
2023-12-29 01:00:00,63.4,"[1015.6801047042065, 1057.1138216163442, 1041.843585370006, 917.7135173456563, 1082.958945319216]",deep,96.5,5.8,480,450
2023-12-29 01:30:00,64.5,"[1001.5860881578419, 922.0570283004594, 919.0132938475023, 920.6147799728816, 993.051975215284]",deep,95.2,4.8,480,450
2023-12-29 02:00:00,57.8,"[1035.543204979559, 1044.7004908474646, 909.2307960256628, 1034.114946617395, 932.1753303859101]",rem,95.9,6.6,480,450
2023-12-29 02:30:00,58.0,"[987.2707082553187, 1007.497190697307, 1057.8974852040444, 942.0465028623486, 1096.6487647008294]",rem,96.1,5.2,480,450
2023-12-29 03:00:00,53.5,"[1050.6981358400494, 1118.9230443291858, 1074.7308011711534, 943.7540644420573, 1062.6726774276897]",rem,96.2,0.7,480,450
2023-12-29 03:30:00,56.8,"[979.2711762238317, 939.2324921693039, 962.3600001783623, 1039.4247695285958, 1043.1952289344727]",rem,95.5,8.7,480,450
2023-12-29 04:00:00,57.7,"[1090.1645106373617, 1055.5239521799326, 1040.9306941751277, 1088.014342512909, 963.3091328831182]",light,95.3,1.0,480,450
2023-12-29 04:30:00,62.0,"[1016.1401287322261, 994.9659922116097, 938.7412996940699, 1011.101274586638, 1023.4138981012258]",light,95.3,3.6,480,450
2023-12-29 05:00:00,53.2,"[982.41629597027, 953.4586522296611, 958.2048578749749, 1022.0765005633144, 1020.8854203921991]",light,95.7,6.0,480,450
2023-12-29 05:30:00,64.5,"[1047.8597748503341, 971.1332306343766, 1010.1460292883753, 1042.5201943734535, 963.5423383374372]",light,96.2,5.3,480,450
2023-12-29 06:00:00,74.2,"[841.6197579457862, 744.0082345451796, 820.0804801812552, 694.8566270190903, 746.820096926419]",awake,98.0,28.3,0,0
2023-12-29 06:30:00,72.6,"[778.4681979459555, 775.601666397953, 789.5472182782346, 776.1436077744895, 800.2247508723128]",awake,97.4,33.3,0,0
2023-12-29 07:00:00,130.2,"[387.19803382802513, 411.37138539579945, 398.24460115569826, 376.03307869419984, 433.6268506394996]",awake,98.7,77.1,0,0
2023-12-29 07:30:00,130.6,"[418.20934823166397, 412.50319642581843, 424.4919533812245, 402.8024519847846, 429.5849894357405]",awake,97.9,87.7,0,0
2023-12-29 08:00:00,132.2,"[430.5071353886506, 430.85200463789596, 423.0777351897711, 432.7712134662413, 492.5883363824988]",awake,96.6,85.1,0,0
2023-12-29 08:30:00,134.7,"[465.7034869879374, 421.2275855550897, 415.8630845165317, 410.6315363616811, 393.74602592524667]",awake,98.1,89.1,0,0
2023-12-29 09:00:00,79.7,"[720.0134975484639, 817.7523413005789, 799.6138566610442, 815.6934248544011, 783.9988366726122]",awake,97.4,33.4,0,0
2023-12-29 09:30:00,60.0,"[736.1809054231951, 901.3138174812373, 719.5346521127477, 908.787036802854, 824.7487613312123]",awake,98.1,22.9,0,0
2023-12-29 10:00:00,75.4,"[806.9247544258931, 749.6759592662004, 854.7423437925003, 805.1887045201761, 861.7335607260555]",awake,97.8,24.0,0,0
2023-12-29 10:30:00,85.8,"[764.0759119520097, 804.7501707247219, 726.3865156196871, 740.3481273350463, 815.8270129583516]",awake,99.0,21.4,0,0
2023-12-29 11:00:00,69.1,"[769.1744136452995, 793.7404247810014, 920.1760743147998, 785.0443511650911, 819.2480761316081]",awake,97.1,3.8,0,0
2023-12-29 11:30:00,69.9,"[798.6924646994604, 841.4765316121807, 814.7940584257062, 752.2610931020392, 792.3153683401482]",awake,98.0,14.5,0,0
2023-12-29 12:00:00,80.0,"[761.5175891125808, 813.6169563060926, 777.1574109371694, 857.1139340178697, 851.156085760727]",awake,97.7,41.8,0,0
2023-12-29 12:30:00,80.0,"[814.1562123926491, 766.7838533160588, 859.0497194933802, 806.0316526103711, 764.7808018608786]",awake,98.2,23.2,0,0
2023-12-29 13:00:00,68.0,"[810.4537868976889, 784.833895291235, 748.9949609730569, 828.4516368818144, 812.402805413156]",awake,96.8,19.9,0,0
2023-12-29 13:30:00,86.7,"[742.2140746806676, 754.1202203208442, 756.4019089637602, 756.7203385942342, 817.2414317705684]",awake,98.7,13.2,0,0
2023-12-29 14:00:00,75.0,"[780.3791970196743, 798.248787097393, 806.3214363799202, 831.1008890649636, 800.7346227185835]",awake,99.0,7.6,0,0
2023-12-29 14:30:00,60.9,"[842.5522767422564, 765.5869955408564, 748.3752477883012, 810.0793164811828, 777.2821202233014]",awake,97.7,26.3,0,0
2023-12-29 15:00:00,85.7,"[850.2032146751999, 737.0446714429843, 756.2813901490067, 829.5791827797633, 794.3007582258336]",awake,96.9,20.7,0,0
2023-12-29 15:30:00,70.1,"[804.247678210878, 767.2963485837208, 828.485527195074, 777.3227876047586, 796.8102127108451]",awake,97.9,23.1,0,0
2023-12-29 16:00:00,82.9,"[747.7470307359247, 809.5047521849417, 800.8109356609077, 786.2492465481573, 777.6302610381038]",awake,98.1,23.2,0,0
2023-12-29 16:30:00,68.5,"[807.8117164331167, 833.1352429575792, 852.9053938238826, 788.4559876129313, 833.8229185366534]",awake,97.4,31.3,0,0
2023-12-29 17:00:00,90.0,"[827.7257448223863, 799.8934706086804, 741.3227420833953, 822.1641242088538, 831.1150210539371]",awake,96.8,29.1,0,0
2023-12-29 17:30:00,70.0,"[798.6877775378043, 815.1286535501469, 813.5187802648071, 825.8565579969015, 796.6489146644699]",awake,97.6,18.9,0,0
2023-12-29 18:00:00,83.8,"[724.5100441963245, 782.3416189724147, 819.2839763174209, 754.9498946149448, 833.5439284686948]",awake,97.5,16.2,0,0
2023-12-29 18:30:00,77.9,"[764.952157979024, 809.0572173335248, 771.5449146498671, 774.4018435925944, 791.851142251524]",awake,98.9,12.8,0,0
2023-12-29 19:00:00,84.2,"[810.1632911893818, 806.4736451172314, 824.2818639135179, 741.6890070661049, 890.1958259604795]",awake,97.4,20.8,0,0
2023-12-29 19:30:00,71.1,"[785.1439370503617, 818.9770199557978, 719.1979479538903, 825.6853923736907, 795.7880183893722]",awake,97.7,21.7,0,0
2023-12-29 20:00:00,73.9,"[867.024604646587, 835.3716083757915, 823.9307513335143, 776.9269196675511, 800.5842148054053]",awake,98.6,10.6,0,0
2023-12-29 20:30:00,65.0,"[841.0358162469907, 750.6745332600219, 781.3123731591272, 832.0277098169402, 771.9064668431175]",awake,98.7,20.1,0,0
2023-12-29 21:00:00,61.5,"[895.7561268141108, 779.5235400691352, 784.3482946638563, 785.1804735318791, 804.9691441457431]",awake,98.8,20.4,0,0
2023-12-29 21:30:00,65.5,"[839.9570904029063, 802.0440335204964, 862.1825407231856, 803.6909582538588, 861.1826763219607]",awake,96.9,18.7,0,0
2023-12-29 22:00:00,56.8,"[930.7702258336457, 1040.1026425309262, 917.1338252273931, 942.9626139594783, 964.7169659487823]",light,95.9,6.3,480,450
2023-12-29 22:30:00,52.6,"[920.8025585628444, 1000.8417206059546, 1047.550438377756, 1041.109255707084, 990.8678660574643]",light,96.3,1.9,480,450
2023-12-29 23:00:00,62.2,"[1013.2335617058011, 1057.4086165629699, 941.2925586162554, 863.7233986477893, 1004.4605790583653]",light,95.5,5.7,480,450
2023-12-29 23:30:00,52.5,"[966.4821346691645, 976.6798359014662, 968.5404929222683, 1080.1489346026674, 995.4204278940548]",light,95.8,4.3,480,450
2023-12-30 00:00:00,63.9,"[998.5228482593994, 983.0175164950577, 1077.3417385687637, 1066.9310474338213, 981.580664019516]",deep,96.6,1.0,480,450
2023-12-30 00:30:00,56.5,"[1048.4237057605396, 1003.6249286326939, 988.1917692317539, 926.0234099047058, 978.0924123606242]",deep,95.7,6.2,480,450
2023-12-30 01:00:00,62.7,"[988.6005254774402, 1063.679646516619, 988.7933795872132, 965.7937736692502, 1008.6433034413841]",deep,95.6,8.6,480,450
2023-12-30 01:30:00,58.4,"[1000.7289795691497, 1050.5621594710144, 1027.755944893339, 941.5700017292955, 1035.6972073137183]",deep,95.9,3.0,480,450
2023-12-30 02:00:00,59.7,"[943.7684519916268, 968.758529612381, 991.9850017238576, 1062.8380384625893, 1049.664327269497]",rem,96.2,8.9,480,450
2023-12-30 02:30:00,62.0,"[994.7478847562575, 1033.063978513678, 937.3761997818178, 1000.425887804076, 1059.9181992746576]",rem,96.0,10.2,480,450
2023-12-30 03:00:00,54.7,"[1052.7918886735836, 1016.1359205620511, 1017.9654324471995, 1007.7782463556289, 1003.6851942132271]",rem,95.5,5.0,480,450
2023-12-30 03:30:00,67.0,"[1034.1164049715578, 991.2929746401228, 910.9707786492013, 1023.1754599239512, 992.1121206840804]",rem,95.4,9.7,480,450
2023-12-30 04:00:00,64.0,"[1073.4810741310775, 1104.8408979786557, 1033.441705469474, 910.2787828365935, 1012.286579990768]",light,96.1,5.3,480,450
2023-12-30 04:30:00,59.9,"[983.5432579101573, 998.3648344453474, 961.5361060189376, 986.9545706489301, 1007.6504334620886]",light,95.8,3.7,480,450
2023-12-30 05:00:00,59.1,"[1031.7032860403558, 957.7827037682707, 938.8738683425902, 1030.842444350303, 917.4618445707889]",light,95.6,2.4,480,450
2023-12-30 05:30:00,58.8,"[976.3789051212126, 980.6063144427834, 970.3478140512879, 992.3288503835031, 1024.9160488258772]",light,96.1,4.6,480,450
2023-12-30 06:00:00,77.0,"[753.7153830515093, 763.7834189301623, 798.8497745548709, 794.1176837406646, 875.9567323063899]",awake,97.9,35.8,0,0
2023-12-30 06:30:00,74.4,"[840.0027483310681, 866.8766100404775, 847.1216491494416, 837.1331207569162, 796.1574581833096]",awake,99.0,0.0,0,0
2023-12-30 07:00:00,67.7,"[797.4692559182233, 871.8971142452058, 872.7336992914323, 813.1535792550064, 876.317057488908]",awake,98.2,19.1,0,0
2023-12-30 07:30:00,70.6,"[761.3547595544462, 807.8562678790299, 799.5111840288315, 794.9715967544835, 759.3804656901435]",awake,97.9,24.1,0,0
2023-12-30 08:00:00,88.1,"[815.5101081562643, 798.708169555879, 795.7903346942988, 758.0225573873654, 778.7312408084128]",awake,98.2,28.2,0,0
2023-12-30 08:30:00,63.4,"[764.9469883862843, 804.182256217966, 761.7107374839268, 829.3005720072767, 827.8752812713092]",awake,97.9,9.6,0,0
2023-12-30 09:00:00,73.7,"[826.0174645232502, 790.9201488167491, 798.9316330666941, 778.8417403439778, 902.5507811313703]",awake,98.2,24.8,0,0
2023-12-30 09:30:00,78.8,"[820.8874606717475, 778.6005987508563, 810.3554161941008, 806.4873214161559, 814.0575792529597]",awake,98.3,23.9,0,0
2023-12-30 10:00:00,79.7,"[903.3378491620986, 842.6278532299402, 835.0555164489515, 763.3330639691417, 878.5519877654341]",awake,97.8,8.6,0,0
2023-12-30 10:30:00,72.4,"[814.8939340967956, 831.6809347422874, 830.7771241749983, 740.7771142323066, 752.5668156335228]",awake,98.2,23.3,0,0
2023-12-30 11:00:00,83.1,"[719.1454110083027, 782.7777579813534, 788.803784656907, 767.5807979104742, 838.3103144806323]",awake,97.8,29.1,0,0
2023-12-30 11:30:00,71.9,"[864.4284735463211, 816.1002733587434, 775.8693282036389, 823.4750832283725, 807.6739207301762]",awake,97.8,8.6,0,0
2023-12-30 12:00:00,78.6,"[837.5827614592368, 795.8244270310745, 749.6003485547469, 823.6544329444221, 789.3946604635672]",awake,97.8,20.4,0,0
2023-12-30 12:30:00,84.8,"[769.159821971892, 815.588184191538, 856.4681722523538, 834.2116120520024, 788.234665240062]",awake,98.1,40.1,0,0
2023-12-30 13:00:00,79.6,"[810.2152057560746, 781.4132714421589, 734.5734406253628, 831.7885180995319, 771.3553173780882]",awake,97.7,22.9,0,0
2023-12-30 13:30:00,76.1,"[814.3390856819883, 735.8439002909016, 780.7456325119049, 782.4957427274819, 815.7705556631173]",awake,97.9,11.7,0,0
2023-12-30 14:00:00,69.6,"[774.9164551060928, 755.3912669055294, 835.5457632887379, 828.0063434810625, 835.3359851665597]",awake,99.0,19.8,0,0
2023-12-30 14:30:00,72.6,"[827.1571596802158, 821.0136225756366, 821.4530431474851, 826.0764484920041, 837.6525764306474]",awake,97.7,17.9,0,0
2023-12-30 15:00:00,89.1,"[833.3311756015612, 784.872796298958, 803.287748731689, 730.2614953310014, 793.0530244906631]",awake,97.0,27.5,0,0
2023-12-30 15:30:00,71.4,"[787.8417826499458, 778.6016077075717, 849.888884416357, 856.4404639538484, 802.2535965128022]",awake,98.2,35.3,0,0
2023-12-30 16:00:00,93.8,"[849.6505977032591, 838.9132477399963, 794.4553436328156, 794.1086200760066, 792.4449462388801]",awake,98.4,12.4,0,0
2023-12-30 16:30:00,66.8,"[779.2604017115775, 763.6342483595702, 839.7279571856695, 874.818856659268, 786.7779160473465]",awake,98.7,18.4,0,0
2023-12-30 17:00:00,70.1,"[757.8290792824699, 792.3258343795926, 780.0689235701569, 811.780556453556, 851.5124813594153]",awake,97.3,20.2,0,0
2023-12-30 17:30:00,74.7,"[771.993096541692, 878.7913023615417, 802.2553641864791, 748.538902195636, 794.8701812586618]",awake,97.3,16.3,0,0
2023-12-30 18:00:00,88.3,"[839.1130828799165, 861.8177179950368, 827.0973063856079, 797.7497060226456, 801.1988206829975]",awake,98.5,23.1,0,0
2023-12-30 18:30:00,54.7,"[819.1397104695475, 740.9496285337669, 811.0888581674582, 757.0807013079595, 826.308896594857]",awake,97.8,7.6,0,0
2023-12-30 19:00:00,66.2,"[818.9481690969252, 827.2001874342986, 785.6543382927317, 767.0905692417476, 700.4003117821716]",awake,97.9,37.4,0,0
2023-12-30 19:30:00,66.7,"[819.2412601869502, 837.8910733872402, 777.3123940529293, 862.4616310541112, 792.2604138722161]",awake,97.4,25.6,0,0
2023-12-30 20:00:00,70.0,"[822.7637197557209, 789.7527038112976, 802.2570919930185, 842.9102081689944, 723.2660993706122]",awake,98.1,9.0,0,0
2023-12-30 20:30:00,61.2,"[765.8730787780332, 785.4256523295169, 812.4762973157051, 829.8196278438459, 807.5917945809783]",awake,98.9,23.0,0,0
2023-12-30 21:00:00,80.7,"[778.9230033250501, 758.5287865359688, 840.6822761206096, 841.7371136056929, 782.4733633029798]",awake,98.0,17.7,0,0
2023-12-30 21:30:00,92.2,"[708.7067160820847, 825.307283213714, 784.3672058794145, 859.531229172054, 770.1162275101022]",awake,98.0,25.7,0,0
2023-12-30 22:00:00,75.6,"[963.0268253909514, 1018.0952793456169, 929.2454322025629, 999.4334899533137, 908.9912938749058]",light,96.0,4.8,480,450
2023-12-30 22:30:00,62.1,"[1051.3339434272448, 969.5899225222755, 1016.045681066377, 915.4310699092683, 927.4448339687196]",light,96.7,5.6,480,450
2023-12-30 23:00:00,54.7,"[1063.7641103436697, 1065.7251383325931, 917.5028570456585, 923.7735981805089, 1022.1030057321552]",light,94.9,6.3,480,450
2023-12-30 23:30:00,67.9,"[1007.672523615873, 969.8086366127083, 994.3655815719119, 1121.858360207496, 944.4064390776603]",light,95.8,3.5,480,450
2023-12-31 00:00:00,60.4,"[957.5563003273359, 919.5495349905489, 1129.2678959388672, 973.8896134955515, 952.977360392687]",deep,96.8,3.6,480,450
2023-12-31 00:30:00,54.5,"[950.1924032097049, 1082.952038609685, 1004.9860194760316, 1007.1899684067637, 1043.1896005972537]",deep,96.2,6.5,480,450
2023-12-31 01:00:00,51.1,"[954.3529482698694, 972.5492535268061, 915.4540058567279, 1048.8051342058338, 965.0789763422257]",deep,95.7,6.3,480,450
2023-12-31 01:30:00,57.4,"[1079.527963523333, 987.0472063205087, 993.0359550308729, 1045.3073373167738, 1026.4984225511828]",deep,95.6,8.1,480,450
2023-12-31 02:00:00,57.8,"[955.1796574418568, 1032.688228973274, 1034.5525630815393, 1038.665680255941, 956.0157109627426]",rem,96.2,2.0,480,450
2023-12-31 02:30:00,56.5,"[975.3189625932142, 982.9532889948874, 959.8432323900965, 1064.3015600639683, 927.726534087333]",rem,95.9,6.0,480,450
